competitor.id,competitor.sum_points,competitor.place,competitor.place_prev,competitor.id_person,competitor.family_name,competitor.given_name,competitor.gender,competitor.timestamp_version,competitor.id_country,competitor.id_weight
47630_51_2,50,243,242.0,47630,HACHEMI,Yanis,male,v1533813838,51,2
52497_30_2,50,243,,52497,KALAITSIDIS,Georgios,male,v1556113389,30,2
69513_264_2,50,243,242.0,69513,LUCIANI,Manatoa,male,v1661343724,264,2
67524_50_2,50,243,242.0,67524,ROUIBET,Houssem,male,v1647441293,50,2
44279_77_2,50,243,242.0,44279,MALDONADO,Carlos,male,v1582013116,77,2
15662_98_4,43,243,242.0,15662,DABONNE,Cheick Abrahams Faouzi,male,v1630229014,98,4
38046_23_5,22,243,240.0,38046,ROVEGNO,Matteo,male,v1625148924,23,5
42707_23_4,42,244,243.0,42707,PICCOLO,Leonardo,male,v1646037452,23,4
46193_260_1,24,244,238.0,46193,DIAZ,Pablo,male,v1605531904,260,1
45638_93_5,21,244,242.0,45638,OLIVARES,Jeremy,male,v1649751412,93,5
19063_44_6,3,244,242.0,19063,KOKEZA,Josip,male,v1622628366,44,6
45395_85_11,3,244,238.0,45395,SHARMA,Unnati,female,v1616502912,85,11
65118_178_11,3,244,238.0,65118,EKURU,Ziela Amoit,female,v1632820562,178,11
51823_43_11,3,244,238.0,51823,TCACI,Daniela,female,v1555508547,43,11
56199_60_11,3,244,238.0,56199,ESSATOURI,Nassma,female,v1649609301,60,11
50611_296_11,3,244,238.0,50611,ZURAEVA,Zalina,female,v1552379495,296,11
29690_29_11,3,244,238.0,29690,BRANCHEVA,Lidia,female,v1577212278,29,11
18741_140_4,42,245,244.0,18741,GARDASEVIC,Nebojsa,male,v1583147849,140,4
45899_95_1,22,245,240.0,45899,DE AZA,Heriberto,male,v1659991835,95,1
30277_88_5,20,245,243.0,30277,AMIRJONI,Nasimjon,male,v1616329556,88,5
31746_178_6,3,245,243.0,31746,MBURU KIMANI,George,male,v1582464788,178,6
49173_120_6,3,245,243.0,49173,MAMAN MOUSTAPHA,Batoure,male,v1576344962,120,6
27671_272_6,3,245,243.0,27671,BANGURA,Christain,male,v1612168408,272,6
2588_187_6,3,245,243.0,2588,DENANYOH,Sacha,male,v1613040528,187,6
55325_62_6,3,245,243.0,55325,ASHIROV,Yashyuzak,male,v1615198500,62,6
316_151_6,3,245,243.0,316,AHIAVOR,Victor,male,v1619110693,151,6
27579_59_6,3,245,243.0,27579,PARHIZGAR,Ali,male,v1615881308,59,6
64781_96_3,42,246,244.0,64781,HERNANDEZ,Tomas,male,v1628181024,96,3
14996_63_4,40,246,246.0,14996,CONNOLLY,Elliott,male,v1666071421,63,4
57979_151_1,22,246,241.0,57979,AGUDOO,Zeo,male,v1631866530,151,1
42039_2_5,20,246,244.0,42039,SCHARFETTER,Thomas,male,v1612866947,2,5
27633_32_5,20,246,244.0,27633,KNAPEK,Radim,male,v1635848722,32,5
19589_23_3,42,247,245.0,19589,MELLA,Edoardo,male,v1615881193,23,3
45599_50_4,39,247,247.0,45599,REBAHI,Ahmed,male,v1529056555,50,4
56940_30_1,22,247,242.0,56940,KOROTZIDIS,Giorgos,male,v1568276261,30,1
38887_193_2,48,248,246.0,38887,ICKES,David,male,v1612343760,193,2
51486_155_3,41,248,238.0,51486,AL NAQBI,Saeed,male,v1554898272,155,3
19501_34_4,39,248,248.0,19501,WITTWER,Lukas,male,v1618215377,34,4
43106_20_1,21,248,243.0,43106,PORRAS FERREIRO,Gaizka,male,v1581667259,20,1
18494_27_5,19,248,246.0,18494,VERES,Marton,male,v1652539721,27,5
36314_23_2,48,249,247.0,36314,SALVO,Samuel,male,v1625148924,23,2
40790_34_3,40,249,246.0,40790,WITZIG,Tom,male,v1628595982,34,3
20821_50_4,36,249,249.0,20821,LAOUAR,Adberrahmane,male,v1641999307,50,4
8296_14_4,36,249,249.0,8296,ZHURKABAYEV,Salamat,male,v1614586295,14,4
56189_50_4,36,249,249.0,56189,BOUGUEROUA,Reda,male,v1565775071,50,4
10641_231_4,36,249,249.0,10641,BAH,Mamadou Samba,male,v1668164771,231,4
9463_264_4,36,249,249.0,9463,MULOT,Romain,male,v1655717257,264,4
50940_14_4,36,249,249.0,50940,YESTAY,Serikbol,male,v1554821043,14,4
54012_87_4,36,249,,54012,ALMUTAIRI,Naser,male,v1644415565,87,4
67707_120_1,20,249,244.0,67707,SEIBOU KANGAYE,Souleymane,male,v1648636425,120,1
51001_14_5,18,249,247.0,51001,RAKISHEV,Kazybek,male,v1614759780,14,5
24895_95_5,18,249,247.0,24895,DEL ORBE CORTORREAL,Medickson,male,v1618573738,95,5
31820_296_5,18,249,247.0,31820,BOZHA,Iurii,male,v1559747876,296,5
31315_95_5,18,249,247.0,31315,MARTE,Marcos,male,v1522767986,95,5
65622_108_5,18,249,247.0,65622,KONATE,Souleymane,male,v1639469994,108,5
18315_27_5,18,249,247.0,18315,KORDELY,Peter,male,v1550758615,27,5
59881_323_2,46,250,248.0,59881,NOSRATI,Miad,male,v1653921715,323,2
34611_244_3,39,250,325.0,34611,MOUSSA,Ghady,male,v1636150074,244,3
19015_84_1,18,250,247.0,19015,BESTAEV,Otar,male,v1611913238,84,1
31745_178_11,3,250,244.0,31745,KIARIE,Hannah wanjiku,female,v1580914717,178,11
62488_93_11,3,250,244.0,62488,GONZALEZ,Nubia,female,v1604488986,93,11
38687_53_11,3,250,244.0,38687,SALMA,Abdallah,female,v1648560421,53,11
15414_84_11,3,250,244.0,15414,KADYRBEKOVA,Aizhan,female,v1616593758,84,11
19899_193_11,3,250,244.0,19899,POHL,Dena,female,v1563991140,193,11
18003_27_2,45,251,249.0,18003,SZEREDAS,Botond,male,v1616594076,27,2
34112_137_3,39,251,247.0,34112,NUNES DOS SANTOS,Claudio,male,v1573309335,137,3
26421_116_1,18,251,248.0,26421,PERALTA,Jose Eduardo,male,v1614587350,116,1
63319_14_1,18,251,248.0,63319,SULTANBEKOV,Yeldos,male,v1614587648,14,1
65726_178_1,18,251,248.0,65726,OMONDI,Evance,male,v1636976389,178,1
42205_78_1,18,251,248.0,42205,KEITA,Harouna,male,v1605168763,78,1
50701_84_2,42,252,250.0,50701,ABASBEKOV,Erbol,male,v1619073274,84,2
38996_71_2,42,252,250.0,38996,BROVOLD,Gustav,male,v1609755980,71,2
37995_11_2,42,252,250.0,37995,BRIOLAS,Vasileios,male,v1652081367,11,2
29564_39_2,42,252,250.0,29564,KONT,Carl-Gustav,male,v1628170253,39,2
64662_23_2,42,252,250.0,64662,COMERZAN,Alexandru,male,v1626262849,23,2
51361_3_2,42,252,250.0,51361,BATCHAEV,Zelemkhan,male,v1646685658,3,2
42701_21_2,42,252,250.0,42701,GAGO,Miguel,male,v1646385935,21,2
33238_77_3,39,252,248.0,33238,KUKITA,Ian,male,v1578082387,77,3
311_151_3,38,253,249.0,311,NARTEY,Emmanuel,male,v1609278326,151,3
59550_13_10,5,253,251.0,59550,SHIBATA,Riho,female,v1641834963,13,10
13495_61_10,5,253,216.0,13495,BATSUKH,Altantsetseg,female,v1668588177,61,10
30059_33_3,37,254,250.0,30059,KORHONEN,Roope,male,v1662327667,33,3
69900_70_3,36,255,251.0,69900,KOM TEDDY,Enzy,male,v1657215364,70,3
25892_92_3,36,255,251.0,25892,AYABACA,Erick,male,v1656423645,92,3
8256_9_3,36,255,251.0,8256,IADOV,Bogdan,male,v1634232593,9,3
40831_140_3,36,255,251.0,40831,KLIKOVAC,Petar,male,v1645452333,140,3
69518_264_3,36,255,251.0,69518,GUSTIN,Noa,male,v1655717332,264,3
21476_30_3,36,255,,21476,SKOUROUMOUNIS,Christos,male,v1666076903,30,3
22584_85_1,18,255,252.0,22584,ALI,Mohsin Gulab,male,v1613378266,85,1
25190_25_1,18,255,252.0,25190,TYLEK,Pawel,male,v1613033573,25,1
49222_35_5,17,255,253.0,49222,OSCARSSON,Axel,male,v1614928566,35,5
40476_61_10,3,255,252.0,40476,ALTANKHUNDAGA,Namuundalai,female,v1632140486,61,10
65106_178_10,3,255,252.0,65106,MUGURE,Teresiah Wairimu,female,v1632936691,178,10
60599_8_10,3,255,252.0,60599,ALIYEVA,Rita,female,v1582554069,8,10
31942_14_10,3,255,252.0,31942,ABEUOVA,Tolganay,female,v1618468667,14,10
65266_85_10,3,255,252.0,65266,CHANAMBAM,Linthoi,female,v1661204319,85,10
22479_24_4,36,256,255.0,22479,WINKLER,Ari,male,v1618998494,24,4
38974_74_5,16,256,254.0,38974,LIN,Sheng-Kai,male,v1559828315,74,5
63498_57_4,35,257,256.0,63498,ALAYNICK,Maxwell,male,v1617779778,57,4
44037_57_1,16,257,254.0,44037,JUDY,Zachary,male,v1645654544,57,1
38154_6_1,16,257,254.0,38154,MARGVELASHVILI,Tornike,male,v1557827105,6,1
58404_47_1,16,257,254.0,58404,HANDAN,Ali,male,v1623058305,47,1
67621_111_1,16,257,254.0,67621,GONZALEZ,Diego,male,v1647381948,111,1
71737_70_1,16,257,254.0,71737,KOUANTCHOUA  KOUANTCHOUA,Amaid,male,v1667483006,70,1
70719_95_1,16,257,254.0,70719,POL GUELLE,Anderson,male,v1661935014,95,1
37708_95_1,16,257,254.0,37708,ABUD HUBIERA,Emmanuel,male,v1556540307,95,1
19284_20_1,16,257,254.0,19284,CARRANZA MORENO,Alberto,male,v1616679060,20,1
68712_88_1,16,257,254.0,68712,KENDZHAEV,Agbarali,male,v1659338901,88,1
31602_193_1,16,257,254.0,31602,LATSCHINJAN,Hratschik,male,v1642409187,193,1
31356_95_1,16,257,254.0,31356,ROSARIO,Oliver,male,v1661942488,95,1
32127_2_1,16,257,254.0,32127,RECHBERGER,Nikolas,male,v1582878877,2,1
52613_14_1,16,257,254.0,52613,BAKTYGALIYEV,Sherkhan,male,v1556265425,14,1
31130_32_1,16,257,254.0,31130,RYPAR,Radek,male,v1603180465,32,1
46008_106_1,16,257,254.0,46008,BEN ISSA,Mustafa,male,v1667805435,106,1
71107_97_1,16,257,254.0,71107,GUTIERREZ,Daniel,male,v1663251741,97,1
43214_23_1,16,257,254.0,43214,DE NARDI,Matteo Giordano,male,v1657100465,23,1
31443_95_1,16,257,254.0,31443,ANDRES,Raul,male,v1661933388,95,1
68059_62_1,16,257,254.0,68059,HOJAMOV,Jemshit,male,v1649077656,62,1
42988_20_1,16,257,254.0,42988,BARROSO LOPEZ,Luis,male,v1647775284,20,1
22863_36_5,16,257,255.0,22863,KLIMASAUSKAS,Mantas,male,v1653924739,36,5
9581_25_4,35,258,257.0,9581,SZWARNOWIECKI,Damian,male,v1653922107,25,4
18967_1_5,16,258,256.0,18967,VUCINA,Alen,male,v1618574021,1,5
37991_3_5,16,258,256.0,37991,DEJACE,Nicolas,male,v1582878986,3,5
52390_266_5,16,258,256.0,52390,ARSENIE,Rares,male,v1649323429,266,5
55242_47_5,16,258,256.0,55242,HASIC,Kerim,male,v1560777834,47,5
20957_26_5,16,258,256.0,20957,KUMESU EGRI,Christopher,male,v1554900332,26,5
43182_51_2,39,259,258.0,43182,CHALA,Hakim,male,v1575388549,51,2
22248_56_4,34,259,258.0,22248,NIKOLIC,Uros,male,v1641465923,56,4
29201_27_2,36,260,259.0,29201,MATHE,Bence,male,v1663941069,27,2
55306_97_4,32,260,259.0,55306,RUIZ,Juan Pablo,male,v1561464169,97,4
29190_26_10,3,260,257.0,29190,STEELE,Josie,female,v1579254311,26,10
71681_70_2,36,261,260.0,71681,OTTOU BEGOUME,Michel,male,v1667482747,70,2
71472_131_2,36,261,,71472,LAM,Chak Hin,male,v1665988841,131,2
40784_151_2,36,261,260.0,40784,TERKPOR,Frank,male,v1667903140,151,2
36745_24_2,36,261,260.0,36745,MAN,Omer,male,v1555418294,24,2
38812_50_2,36,261,260.0,38812,SAIDANI,Mohamed,male,v1567501165,50,2
67530_50_2,36,261,260.0,67530,CHENAFA,Amine,male,v1648454657,50,2
31474_182_3,35,261,256.0,31474,ALBALI,Abdulelah,male,v1564238663,182,3
21568_20_4,32,261,260.0,21568,GALLEGO PEREZ OLIVARES,Javier,male,v1550756052,20,4
31747_93_10,3,261,258.0,31747,GARCIA,Elizabeth,female,v1557920205,93,10
44556_9_10,3,261,258.0,44556,SHYLOVA,Alina,female,v1582292938,9,10
22046_82_10,3,261,258.0,22046,ESTERHUYSEN,Siobhan,female,v1620763203,82,10
28190_85_10,3,261,258.0,28190,MOURYA,Yamini,female,v1616502912,85,10
34705_183_10,3,261,258.0,34705,KHADKA,Devika,female,v1535982376,183,10
46541_180_10,3,261,258.0,46541,IRADUKUNDA,Annociatte,female,v1628686694,180,10
49661_8_10,3,261,258.0,49661,FLORIAN,Alexandra-Larisa,female,v1546945154,8,10
15094_23_3,35,262,257.0,15094,MELONI,Augusto,male,v1546160564,23,3
26372_129_4,31,262,261.0,26372,REBAHI,Mohamed,male,v1615534538,129,4
64763_92_3,32,263,258.0,64763,CORONEL,Mathias,male,v1628172334,92,3
18879_1_4,31,263,262.0,18879,DEMSAR,Tim,male,v1618388614,1,4
18346_27_5,16,263,261.0,18346,TOTH,Ferenc,male,v1641547781,27,5
17651_88_3,32,264,259.0,17651,KARIMZOD,Navruz,male,v1659897926,88,3
34702_87_4,28,264,263.0,34702,ALKHUZAM,Abdullah,male,v1581089668,87,4
11407_244_4,28,264,263.0,11407,ELIAS,Nacif,male,v1618573948,244,4
4079_172_4,28,264,263.0,4079,ALZIDANEEN,Baker,male,v1564305185,172,4
22303_200_5,13,264,263.0,22303,DOSSOU YOVO,Celtus,male,v1628686842,200,5
22090_275_5,13,264,263.0,22090,BORENOVIC,Bosko,male,v1609746432,275,5
8361_9_3,32,265,260.0,8361,RASKIN,Dmytro,male,v1667333523,9,3
6776_109_3,32,266,261.0,6776,MATTEY,Sergio,male,v1551952174,109,3
43452_8_3,32,266,261.0,43452,POLADOV,Zamaddin,male,v1522998770,8,3
39634_4_3,32,266,261.0,39634,RUBIANO,Alexandre,male,v1555340029,4,3
52077_17_5,13,266,265.0,52077,SARSENBAEV,Ernazar,male,v1555580348,17,5
39831_193_5,13,266,265.0,39831,FIEDLER,Richard,male,v1633442557,193,5
9635_14_5,13,266,265.0,9635,KALKAMANULY,Aziz,male,v1550764250,14,5
19318_26_2,36,267,265.0,19318,THOMSON,Scott,male,v1614028596,26,2
19550_25_4,28,267,266.0,19550,PANKOWSKI,Jakub,male,v1625653341,25,4
19413_26_2,36,268,266.0,19413,WAKES,Henry,male,v1649069675,26,2
18573_23_4,28,268,267.0,18573,NUZZO,Davide,male,v1625148924,23,4
34017_97_2,35,269,267.0,34017,VARGAS,Cristian,male,v1619682837,97,2
47981_32_3,32,269,264.0,47981,ZDENOVEC,Eduard,male,v1635846598,32,3
20107_34_3,32,269,264.0,20107,MATT,Naim,male,v1613481238,34,3
23109_14_4,26,269,268.0,23109,SHAIMERDENOV,Bekadil,male,v1659999514,14,4
61643_62_4,26,269,268.0,61643,ACHYLDYYEV,Mamedaly,male,v1659999878,62,4
65290_210_5,11,269,268.0,65290,TSIKOUMINA-WAKOU,Jean  Bava,male,v1633600404,210,5
29888_84_2,34,270,257.0,29888,SALAMAT UULU,Baibol,male,v1613480836,84,2
31698_15_5,10,270,269.0,31698,MUN,Kyujoon,male,v1621928513,15,5
15971_14_2,33,271,268.0,15971,KYRGYZBAYEV,Gumar,male,v1552040444,14,2
17166_21_3,31,271,266.0,17166,CRISOSTOMO,Joao,male,v1565032028,21,3
17434_4_4,26,271,270.0,17434,NDIAYE,Pape Doudou,male,v1541522316,4,4
58160_51_4,26,271,270.0,58160,BLAIN,Jeremie,male,v1571061688,51,4
48951_60_4,26,271,270.0,48951,KABDANI,Hamza,male,v1581930433,60,4
7253_70_4,26,271,270.0,7253,HELL BAPOU,Joseph,male,v1636360443,70,4
20828_50_4,26,271,270.0,20828,MABROUK,Abdelkader,male,v1546512856,50,4
8559_50_4,26,271,270.0,8559,MERIKHI,Mohamed,male,v1537956259,50,4
28350_262_4,26,271,,28350,THWAIB,Muayad,male,v1555578253,262,4
31424_95_4,26,271,270.0,31424,ARIAS,Carlos,male,v1536581252,95,4
65763_172_4,26,271,,65763,ALRFOU,Naji,male,v1637222363,172,4
27887_70_4,26,271,270.0,27887,BELL NGINDJEL,Franck,male,v1667480889,70,4
1033_29_5,10,271,270.0,1033,DICHEV,Daniel,male,v1618577027,29,5
65864_210_5,10,271,270.0,65864,NDION,Isidore Vann-Dieuveil,male,v1639742140,210,5
3407_266_5,10,271,270.0,3407,VISAN,Vlad,male,v1558182293,266,5
22373_88_5,10,271,270.0,22373,KHAKIMOV,Karomatullo,male,v1557479844,88,5
9152_15_5,10,271,270.0,9152,HONG,Suk woong,male,v1653464268,15,5
3522_193_5,10,271,270.0,3522,WIECZERZAK,Alexander,male,v1563181269,193,5
20091_266_2,32,272,269.0,20091,OLARU,Adrian,male,v1616593715,266,2
55521_323_3,30,272,267.0,55521,ALIKAJ,Ahmad,male,v1621581055,323,3
36777_28_2,32,273,270.0,36777,VAN GERVEN,Victor,male,v1612865679,28,2
42129_102_3,28,273,268.0,42129,DIALLO,Lucas,male,v1618572526,102,3
19775_193_2,32,274,271.0,19775,KLEMM,Lukas,male,v1612880668,193,2
26415_4_3,28,274,269.0,26415,BLANDIN,Antonin,male,v1643801661,4,3
20108_39_3,28,274,269.0,20108,LAAS,Part,male,v1603282307,39,3
21548_41_2,32,275,272.0,21548,NASH,Callum,male,v1550677457,41,2
36185_20_2,29,276,273.0,36185,FERNANDEZ CAMPILLO,Diego,male,v1623232535,20,2
67943_62_3,26,276,271.0,67943,KEMALOV,Ylham,male,v1648810177,62,3
61419_62_3,26,276,271.0,61419,GAYRADOV,Isa,male,v1615198070,62,3
41407_233_2,28,277,274.0,41407,LAURENT,Mackensy,male,v1625574962,233,2
48350_87_1,15,277,274.0,48350,ALDHUFAIRI,Omar,male,v1621443015,87,1
33552_61_5,10,277,276.0,33552,BATSAIKHAN,Tengis,male,v1542809840,61,5
13088_16_5,10,277,276.0,13088,KLIAVUSAU,Viktar,male,v1565033872,16,5
22972_4_5,10,277,262.0,22972,DIESSE,Aurelien,male,v1617009396,4,5
33970_92_2,28,278,275.0,33970,GUILLEN,Byron,male,v1581587145,92,2
48151_50_3,26,278,273.0,48151,OUDJANE,Massinissa,male,v1578155866,50,3
62523_70_3,26,278,273.0,62523,NDZANA OWONA,Donald,male,v1666292833,70,3
65629_244_3,26,278,,65629,AL NOUAR,Omar,male,v1636361418,244,3
30859_2_3,26,278,273.0,30859,WICKER,Herbert,male,v1580724174,2,3
37525_14_3,26,278,273.0,37525,TOKTASSYN,Islam,male,v1568970560,14,3
55241_51_3,26,278,273.0,55241,BATDORJ,Munkhjin,male,v1560777188,51,3
69329_4_3,26,278,273.0,69329,GIGLI,Raphael,male,v1655116418,4,3
71641_70_3,26,278,273.0,71641,KAMMOGNE,Eric Parfait,male,v1667482857,70,3
25494_61_1,15,278,245.0,25494,BYAMBASUREN,Sukhbat,male,v1653921448,61,1
34735_155_1,15,278,245.0,34735,AL NAQBI,Ahmed,male,v1637756283,155,1
18444_23_2,28,279,276.0,18444,D ANGELO,Biagio,male,v1616327275,23,2
61567_62_2,26,280,277.0,61567,RAHIMOV,Serdar,male,v1660000265,62,2
18227_9_1,13,280,275.0,18227,SAMOTUG,Kyryl,male,v1660558352,9,1
46358_42_5,9,280,278.0,46358,DUINOVS,Maksims,male,v1581928048,42,5
29910_10_2,26,281,279.0,29910,KARA,Abdulaziz,male,v1643297175,10,2
30171_26_4,24,281,279.0,30171,CUSACK,Scott,male,v1580737968,26,4
40522_77_1,13,281,276.0,40522,CAMPITELLI,Felipe,male,v1557470308,77,1
37547_4_1,13,281,276.0,37547,SUPERVIELLE,Gabin,male,v1555412144,4,1
38644_82_1,13,281,276.0,38644,THAMAE,Khanya,male,v1556553905,82,1
34821_15_5,9,281,279.0,34821,LEE,Namhoon,male,v1631868955,15,5
20754_8_2,26,282,280.0,20754,HUSEYNOV,Karamat,male,v1623932918,8,2
71450_267_2,26,282,280.0,71450,SALA,Leon,male,v1665515364,267,2
71782_244_2,26,282,,71782,EL REMLAOUI,Selim,male,v1668089198,244,2
47989_70_2,26,282,280.0,47989,ENAM MINKOULOU,Teddy Ulrich,male,v1536063348,70,2
70547_14_2,26,282,280.0,70547,AMANKELDIULY,Assylzhan,male,v1659427153,14,2
71867_70_2,26,282,280.0,71867,MBAH,Maurice Junior.,male,v1668415709,70,2
42983_20_2,26,282,280.0,42983,ALVEZ DUARTE,David Ignacio,male,v1582036386,20,2
11758_20_2,26,282,280.0,11758,GARCIA OSADO,Victor,male,v1581585232,20,2
42484_224_2,26,282,280.0,42484,PAZIAUD,Koga,male,v1524149244,224,2
22899_32_4,24,282,280.0,22899,MESKO,Mikulas,male,v1546439388,32,4
56027_158_5,9,282,280.0,56027,GINI,Angel Antonio,male,v1563868791,158,5
25180_57_4,23,283,281.0,25180,WRIGHT,Arthur,male,v1617135601,57,4
37101_24_5,8,283,281.0,37101,ZURAT,Nadav,male,v1612866297,24,5
52829_8_4,22,284,282.0,52829,IMAMVERDIEV,Magerram,male,v1556280678,8,4
28742_4_1,12,284,279.0,28742,ROUSSEL,Yohan,male,v1616487630,4,1
37220_25_1,12,284,279.0,37220,KOT,Bartlomiej,male,v1643877121,25,1
43125_14_1,12,284,279.0,43125,YERENKAIYPOV,Yerzhan,male,v1614328499,14,1
52663_17_1,12,284,279.0,52663,OTANAZAROV,Otabek,male,v1556270203,17,1
18625_266_1,12,284,279.0,18625,ALBU,Alin,male,v1619155130,266,1
18887_45_1,12,284,279.0,18887,DURCO,Dalibor,male,v1543503655,45,1
23032_25_1,12,284,279.0,23032,SMIEGEL,Szymon,male,v1580239490,25,1
19799_193_5,8,284,282.0,19799,PETERSILKA,Falk,male,v1567691208,193,5
62494_29_4,22,285,283.0,62494,JELEV,Alexandr,male,v1625481220,29,4
36896_10_4,22,285,283.0,36896,SIMSEK,Musa,male,v1658397517,10,4
21769_193_5,8,285,283.0,21769,MURPHY,Hugo,male,v1579776166,193,5
32290_9_5,8,285,283.0,32290,KRYZHANSKYI,Marat,male,v1643966541,9,5
43563_35_5,8,285,283.0,43563,HYTONEN,Leonidas,male,v1615467281,35,5
25164_25_5,8,285,283.0,25164,MAJCHER,Norbert,male,v1613033736,25,5
15457_35_5,8,285,283.0,15457,MATTSSON,Olle,male,v1619613973,35,5
49250_32_5,8,285,283.0,49250,DUDY,David,male,v1608191235,32,5
24195_43_5,8,285,283.0,24195,MATVEICIUC,Eugen,male,v1578082594,43,5
44940_28_5,8,285,283.0,44940,VAN HERK,Ian,male,v1612864950,28,5
65444_21_5,8,285,283.0,65444,OLIVEIRA,Gabriel,male,v1633687770,21,5
37925_32_3,24,286,280.0,37925,IVANKA,Filip,male,v1546451100,32,3
40402_26_3,24,287,281.0,40402,LYNCH,Josef,male,v1615537114,26,3
41411_2_4,21,287,285.0,41411,BORCHASHVILI,Wachid,male,v1646837027,2,4
12776_178_4,21,287,285.0,12776,MBUGUA,Peterson,male,v1621443311,178,4
55359_97_3,22,288,282.0,55359,MEJIA,Mateo,male,v1561462095,97,3
65508_21_3,22,289,283.0,65508,GOMES,Thelmo,male,v1634731499,21,3
54298_323_4,20,289,287.0,54298,BADAWI,Fares,male,v1628687638,323,4
25210_260_3,22,290,284.0,25210,GONZALEZ,Ronal,male,v1646815437,260,3
65844_190_4,20,290,288.0,65844,ALMALI,Tammar,male,v1653923226,190,4
31580_182_4,20,290,288.0,31580,SARDIDI,Jawad,male,v1632137728,182,4
51932_14_4,20,290,288.0,51932,NYSSANALI,Aibol,male,v1556108833,14,4
45788_109_2,25,291,288.0,45788,PARICHE,Andres,male,v1580732584,109,2
19729_2_3,21,291,285.0,19729,CZIZSEK,Mathias,male,v1645431404,2,3
27245_131_1,10,291,286.0,27245,LEUNG,Hon Man,male,v1575285283,131,1
22475_24_2,22,292,289.0,22475,MENAGED,Yarin,male,v1545661541,24,2
67606_323_3,20,292,286.0,67606,JAUHARI,Jawid,male,v1666272336,323,3
22791_6_1,10,292,287.0,22791,KUPATADZE,Irakli,male,v1559835084,6,1
65812_190_1,10,292,287.0,65812,HATIF,Amer,male,v1637575057,190,1
36160_182_1,10,292,287.0,36160,FALATAH,Mohammed,male,v1550758969,182,1
50509_10_1,10,292,287.0,50509,GOC,Uluer,male,v1554447867,10,1
61057_49_1,10,292,287.0,61057,SILVA,Henrique,male,v1582894094,49,1
37321_88_1,10,292,287.0,37321,SUFIEV,Mehrzod,male,v1573308578,88,1
996_162_1,10,292,287.0,996,KHOUSROF,Ali,male,v1549890428,162,1
44780_9_2,22,293,290.0,44780,SHUHALIEIEV,Anton,male,v1655015549,9,2
20428_20_3,20,293,287.0,20428,GRACIA GARIJO,Ibai,male,v1633521815,20,3
40901_182_4,20,293,278.0,40901,ALHARBI,Mohammed,male,v1632387991,182,4
52528_88_2,21,294,278.0,52528,SAFARALIEV,Alijon,male,v1616329495,88,2
31088_32_4,20,294,291.0,31088,MUSIL,Radomir,male,v1521045407,32,4
44647_47_3,19,294,288.0,44647,GEGIC,Husein,male,v1642406864,47,3
46619_13_5,6,294,292.0,46619,TODAKA,Junnosuke,male,v1530617670,13,5
56900_23_5,6,294,292.0,56900,FAVA,Tommaso,male,v1568380905,23,5
70233_92_5,6,294,292.0,70233,COLORADO,Steven,male,v1660058102,92,5
37467_38_5,6,294,292.0,37467,IVANIAN,David,male,v1616486929,38,5
64865_97_5,6,294,292.0,64865,QUINONES,Eder Antonio,male,v1659348686,97,5
37737_33_5,6,294,292.0,37737,KANEVETS,Artur,male,v1624886414,33,5
37250_10_5,6,294,292.0,37250,DEMIRTAS,Cem,male,v1625221692,10,5
41113_48_5,6,294,292.0,41113,RODRIGUEZ FIGUEROA,Sergueis,male,v1628670076,48,5
50885_6_5,6,294,292.0,50885,JAPARIDZE,Akaki,male,v1624612606,6,5
68574_46_2,20,295,291.0,68574,SAIYINERIDENI,.,male,v1666336342,46,2
30623_45_3,19,295,289.0,30623,BANSKY,Bruno,male,v1638898387,45,3
19832_29_4,19,295,292.0,19832,KALISTERSKI,Dobromir,male,v1632993084,29,4
30583_35_2,20,296,293.0,30583,DAHLIN,Alexander,male,v1614332935,35,2
32923_21_2,20,296,293.0,32923,BARROS,Bruno,male,v1651706609,21,2
32723_4_2,20,296,293.0,32723,MACREZ,Thomas,male,v1643273973,4,2
17517_172_3,18,296,290.0,17517,EYAL SLMAN,Younis,male,v1565032960,172,3
18967_1_4,18,296,293.0,18967,VUCINA,Alen,male,v1618574021,1,4
29131_32_3,18,297,291.0,29131,SVOBODA,Jan,male,v1618572682,32,3
21758_30_4,18,297,294.0,21758,MICHAEL,Aristos,male,v1613643093,30,4
31314_95_3,18,298,292.0,31314,PEREZ,Luis,male,v1528794631,95,3
42163_70_3,18,298,292.0,42163,NDONGO,Roger,male,v1604399632,70,3
42171_70_3,18,298,292.0,42171,WABO,Wilfried Gabriel 2,male,v1604397603,70,3
62652_78_3,18,298,292.0,62652,SENGHOR,Cheikhou,male,v1605172620,78,3
38641_296_3,18,298,292.0,38641,PIDURIEV,Magomedkarin,male,v1556179329,296,3
38409_14_4,18,298,295.0,38409,TYNARBAY,Tilegen,male,v1614587134,14,4
63506_57_4,18,298,295.0,63506,ALAYNICK,Alexander,male,v1618214511,57,4
45635_93_4,18,298,295.0,45635,RAMIREZ,Jose,male,v1578992572,93,4
56730_95_4,18,298,295.0,56730,ÁNGEL MIGUEL,Santana,male,v1618215768,95,4
42914_2_4,18,298,295.0,42914,DENGG,Sebastian,male,v1603960628,2,4
65476_70_4,18,298,295.0,65476,NGUEYA NAHEU,Vladimir Carlos,male,v1634629532,70,4
30659_4_2,19,299,296.0,30659,SADROLESLAMI,Sina,male,v1637167040,4,2
